id,label
7903,truck
7905,truck
7906,bird
7907,cat
7908,airplane
7910,cat
7911,deer
7913,automobile
7915,airplane
7916,automobile
7918,truck
7919,frog
7920,bird
7921,truck
7923,horse
7924,horse
7925,cat
7926,airplane
7928,frog
7929,cat
7930,bird
7931,airplane
7932,cat
7935,ship
7937,automobile
7940,horse
7941,horse
7944,truck
7945,truck
7946,horse
7947,cat
7948,ship
7951,frog
7952,bird
7953,bird
7956,horse
7957,deer
7958,deer
7961,truck
7962,horse
7964,deer
7965,frog
7966,airplane
7967,ship
7970,horse
7971,airplane
7972,airplane
7973,airplane
7975,bird
7976,frog
7977,frog
7978,automobile
7980,airplane
7981,truck
7984,automobile
7986,airplane
7988,cat
7990,horse
7991,truck
7992,airplane
7993,automobile
7995,frog
7996,ship
7997,ship
7998,cat
7999,airplane
8000,cat
8001,cat
8004,truck
8005,deer
8009,frog
8010,frog
8012,cat
8013,truck
8014,cat
8017,bird
8019,airplane
8020,bird
8023,ship
8024,airplane
8026,bird
8027,ship
8028,ship
8029,cat
8030,cat
8032,ship
8034,frog
8036,automobile
8037,horse
8038,bird
8039,horse
8042,cat
8044,bird
8045,airplane
8047,deer
8048,deer
8053,horse
8054,frog
8055,cat
8057,cat
8059,automobile
8060,automobile
8062,truck
8063,airplane
8065,horse
8071,ship
8072,frog
8073,airplane
8074,ship
8075,ship
8076,truck
8077,horse
8078,bird
8079,horse
8080,airplane
8083,cat
8084,airplane
8085,frog
8087,airplane
8088,truck
8089,cat
8090,truck
8091,automobile
8092,frog
8094,automobile
8095,automobile
8096,automobile
8097,airplane
8098,airplane
8099,airplane
8100,airplane
8101,bird
8102,cat
8103,airplane
8104,truck
8105,cat
8106,cat
8107,horse
8111,truck
8113,bird
8114,ship
8116,horse
8117,airplane
8119,airplane
8120,automobile
8124,ship
8126,truck
8127,truck
8128,automobile
8129,frog
8130,horse
8131,automobile
8132,deer
8133,airplane
8135,dog
8137,airplane
8138,deer
8140,cat
8142,truck
8143,horse
8145,bird
8146,truck
8147,truck
8148,airplane
8149,bird
8153,truck
8154,cat
8156,airplane
8159,cat
8160,truck
8161,airplane
8162,cat
8163,cat
8164,ship
8166,bird
8170,bird
8172,frog
8175,automobile
8176,automobile
8177,horse
8178,deer
8180,cat
8182,automobile
8183,bird
8186,airplane
8188,horse
8190,automobile
8191,airplane
8192,automobile
8193,bird
8194,cat
8196,bird
8198,automobile
8200,airplane
8201,airplane
8203,horse
8204,horse
8207,frog
8208,airplane
8209,deer
8210,airplane
8211,cat
8213,frog
8214,truck
8215,ship
8216,frog
8217,automobile
8218,airplane
8219,bird
8220,bird
8226,automobile
8227,truck
8228,automobile
8229,automobile
8232,frog
8233,automobile
8234,deer
8236,ship
8237,deer
8238,bird
8239,horse
8242,ship
8243,airplane
8246,truck
8250,airplane
8252,cat
8255,deer
8259,airplane
8263,cat
8264,deer
8267,cat
8269,airplane
8271,ship
8273,airplane
8278,horse
8279,ship
8280,deer
8282,truck
8284,ship
8285,ship
8286,cat
8287,cat
8289,cat
8290,deer
8291,truck
8293,airplane
8295,automobile
8296,truck
8297,airplane
8298,airplane
8299,truck
8300,horse
8301,automobile
8303,cat
8304,truck
8305,bird
8306,automobile
8308,automobile
8309,truck
8310,frog
8311,truck
8312,horse
8313,horse
8314,airplane
8316,horse
8317,horse
8318,truck
8319,truck
8320,cat
8323,bird
8324,truck
8325,bird
8328,truck
8331,cat
8332,deer
8333,automobile
8334,bird
8336,frog
8337,cat
8338,ship
8340,automobile
8341,bird
8343,airplane
8346,horse
8347,automobile
8348,bird
8349,ship
8350,cat
8351,automobile
8352,horse
8355,truck
8356,airplane
8357,cat
8360,airplane
8361,horse
8362,deer
8365,truck
8366,airplane
8367,bird
8368,horse
8370,horse
8371,cat
8372,automobile
8373,horse
8375,automobile
8377,airplane
8379,deer
8380,deer
8381,cat
8382,cat
8383,airplane
8384,airplane
8385,ship
8386,cat
8387,cat
8388,airplane
8389,truck
8390,automobile
8391,horse
8392,horse
8393,airplane
8395,truck
8397,deer
8402,ship
8403,truck
8405,deer
8407,ship
8409,cat
8411,airplane
8414,truck
8416,deer
8417,truck
8419,bird
8421,cat
8422,airplane
8423,cat
8424,deer
8426,airplane
8427,automobile
8429,truck
8430,ship
8431,horse
8432,frog
8434,frog
8435,cat
8436,truck
8437,frog
8438,airplane
8440,truck
8441,bird
8442,truck
8443,frog
8444,airplane
8445,airplane
8447,frog
8448,deer
8449,truck
8451,automobile
8452,airplane
8454,airplane
8455,bird
8456,ship
8457,deer
8459,truck
8460,bird
8462,horse
8463,deer
8466,horse
8468,cat
8469,ship
8470,horse
8471,truck
8474,deer
8476,automobile
8477,automobile
8479,airplane
8480,truck
8481,automobile
8482,horse
8483,bird
8485,ship
8487,automobile
8488,deer
8489,deer
8490,ship
8491,deer
8492,deer
8494,truck
8496,ship
8499,horse
8500,horse
8502,truck
8504,cat
8506,truck
8507,truck
8508,cat
8509,horse
8510,frog
8511,truck
8516,airplane
8517,horse
8518,truck
8519,bird
8522,horse
8523,airplane
8524,deer
8525,airplane
8529,bird
8532,ship
8533,truck
8534,horse
8535,bird
8536,airplane
8539,frog
8540,truck
8541,automobile
8544,bird
8545,ship
8547,horse
8549,automobile
8550,airplane
8551,automobile
8552,deer
8553,frog
8554,airplane
8555,deer
8556,horse
8558,frog
8559,airplane
8560,automobile
8561,truck
8562,truck
8563,ship
8564,automobile
8566,truck
8567,automobile
8568,truck
8569,truck
8570,airplane
8571,automobile
8572,automobile
8573,horse
8574,automobile
8575,ship
8576,truck
8577,automobile
8578,airplane
8579,airplane
8581,horse
8583,deer
8588,truck
8590,frog
8593,cat
8594,horse
8596,horse
8597,horse
8598,frog
8599,cat
8603,truck
8606,horse
8607,cat
8608,automobile
8610,cat
8612,frog
8613,frog
8614,truck
8616,horse
8617,bird
8618,frog
8620,horse
8621,horse
8624,airplane
8625,horse
8626,automobile
8627,horse
8629,automobile
8630,cat
8631,deer
8636,cat
8639,airplane
8640,deer
8641,horse
8642,bird
8643,horse
8644,horse
8645,truck
8646,cat
8647,horse
8649,ship
8651,truck
8655,deer
8656,airplane
8658,ship
8659,truck
8660,horse
8661,airplane
8662,airplane
8664,airplane
8665,horse
8666,ship
8670,bird
8671,truck
8672,dog
8674,truck
8677,bird
8678,deer
8681,cat
8682,horse
8683,bird
8686,airplane
8687,cat
8688,horse
8690,ship
8691,automobile
8695,horse
8696,airplane
8697,automobile
8698,frog
8699,horse
8702,deer
8703,airplane
8705,frog
8706,deer
8707,bird
8708,ship
8709,horse
8711,cat
8712,cat
8713,horse
8716,ship
8717,truck
8719,horse
8720,horse
8723,cat
8726,truck
8728,truck
8729,truck
8730,automobile
8734,airplane
8736,automobile
8737,bird
8739,cat
8740,cat
8742,airplane
8744,truck
8745,horse
8746,horse
8747,airplane
8749,airplane
8750,truck
8752,horse
8754,airplane
8755,truck
8758,automobile
8759,truck
8760,airplane
8761,cat
8763,truck
8764,frog
8766,deer
8768,bird
8771,bird
8772,automobile
8773,deer
8774,truck
8775,airplane
8777,bird
8779,airplane
8780,automobile
8782,cat
8783,airplane
8784,truck
8787,cat
8789,truck
8790,bird
8792,automobile
8793,deer
8794,dog
8797,automobile
8798,airplane
8799,bird
8802,automobile
8807,airplane
8808,truck
8809,cat
8810,automobile
8811,airplane
8812,truck
8813,automobile
8814,airplane
8815,horse
8816,frog
8817,frog
8818,horse
8822,truck
8823,cat
8824,deer
8826,automobile
8827,truck
8828,frog
8829,frog
8830,deer
8831,ship
8834,airplane
8835,deer
8836,truck
8838,truck
8839,truck
8840,cat
8841,truck
8842,truck
8843,airplane
8844,bird
8845,bird
8846,horse
8847,cat
8849,automobile
8850,airplane
8851,truck
8854,airplane
8855,ship
8856,automobile
8858,airplane
8859,airplane
8860,horse
8861,deer
8862,ship
8864,cat
8865,cat
8869,airplane
8873,frog
8874,frog
8875,bird
8876,automobile
8877,cat
8878,frog
8881,cat
8882,bird
8883,airplane
8886,horse
8887,truck
8888,horse
8890,airplane
8891,deer
8892,frog
8893,ship
8894,automobile
8896,horse
8897,truck
8899,airplane
8901,automobile
8902,horse
8904,ship
8905,horse
8906,deer
8907,ship
8908,horse
8909,cat
8912,deer
8913,airplane
8914,deer
8915,horse
8917,cat
8920,ship
8921,automobile
8923,ship
8925,horse
8926,airplane
8928,horse
8931,deer
8932,horse
8933,automobile
8934,truck
8935,airplane
8937,bird
8938,frog
8940,deer
8941,ship
8942,airplane
8943,frog
8944,cat
8945,automobile
8946,truck
8947,horse
8948,cat
8951,frog
8952,truck
8953,ship
8954,airplane
8956,truck
8958,bird
8959,frog
8960,truck
8964,airplane
8966,automobile
8967,horse
8969,ship
8970,airplane
8971,deer
8972,airplane
8974,automobile
8975,cat
8976,truck
8977,horse
8978,automobile
8979,cat
8981,horse
8982,deer
8984,frog
8985,horse
8989,cat
8991,bird
8993,truck
8995,airplane
9000,truck
9001,deer
9002,bird
9003,bird
9004,truck
9005,airplane
9006,cat
9007,cat
9008,automobile
9009,cat
9010,airplane
9011,deer
9012,bird
9013,automobile
9014,deer
9015,airplane
9016,ship
9017,bird
9018,automobile
9019,deer
9021,cat
9025,cat
9026,truck
9027,truck
9028,truck
9029,truck
9032,airplane
9034,bird
9035,cat
9037,truck
9039,bird
9040,ship
9043,automobile
9045,horse
9046,frog
9047,truck
9048,bird
9049,automobile
9052,cat
9053,cat
9055,automobile
9056,ship
9057,automobile
9058,airplane
9059,airplane
9060,airplane
9061,cat
9062,deer
9063,airplane
9065,airplane
9066,truck
9067,automobile
9068,bird
9070,airplane
9071,automobile
9072,horse
9074,cat
9076,horse
9078,airplane
9080,horse
9082,cat
9083,horse
9086,automobile
9088,frog
9092,truck
9093,ship
9094,bird
9095,airplane
9097,airplane
9098,truck
9101,cat
9102,bird
9103,deer
9104,frog
9106,deer
9107,truck
9108,cat
9109,ship
9110,ship
9112,cat
9116,truck
9118,ship
9119,automobile
9120,airplane
9121,cat
9122,airplane
9123,ship
9124,airplane
9125,airplane
9126,frog
9127,frog
9128,automobile
9130,cat
9131,frog
9132,frog
9134,horse
9137,ship
9138,bird
9139,automobile
9140,truck
9141,airplane
9142,deer
9144,truck
9145,bird
9146,cat
9147,truck
9148,deer
9149,automobile
9150,deer
9151,bird
9152,bird
9153,cat
9155,ship
9156,deer
9157,cat
9158,airplane
9164,cat
9165,cat
9166,horse
9167,cat
9169,bird
9170,truck
9171,frog
9172,airplane
9173,bird
9174,cat
9176,bird
9177,deer
9178,truck
9180,automobile
9182,airplane
9183,cat
9184,cat
9186,cat
9187,horse
9188,truck
9189,ship
9190,automobile
9194,airplane
9195,bird
9196,truck
9199,frog
9202,horse
9203,deer
9205,deer
9207,ship
9208,horse
9211,automobile
9212,truck
9214,truck
9215,horse
9216,bird
9217,automobile
9218,bird
9219,truck
9221,ship
9222,airplane
9224,horse
9226,horse
9227,ship
9230,truck
9231,airplane
9232,deer
9233,automobile
9234,frog
9237,airplane
9239,frog
9240,horse
9242,frog
9243,truck
9244,horse
9245,truck
9246,frog
9248,automobile
9249,cat
9253,automobile
9254,airplane
9255,deer
9256,bird
9258,airplane
9260,deer
9261,deer
9262,truck
9264,automobile
9267,automobile
9268,automobile
9271,truck
9272,horse
9274,deer
9277,deer
9278,truck
9279,frog
9280,horse
9282,airplane
9283,ship
9288,airplane
9290,airplane
9293,airplane
9294,cat
9295,horse
9297,airplane
9298,bird
9299,cat
9300,bird
9301,cat
9303,truck
9304,frog
9305,cat
9306,cat
9307,ship
9309,truck
9310,automobile
9312,cat
9313,airplane
9314,bird
9315,airplane
9316,horse
9318,automobile
9319,automobile
9321,frog
9322,frog
9324,frog
9325,ship
9326,airplane
9328,automobile
9329,airplane
9330,horse
9332,horse
9333,cat
9336,automobile
9337,truck
9339,cat
9341,truck
9344,cat
9346,cat
9348,horse
9350,deer
9351,bird
9352,ship
9354,deer
9358,cat
9359,truck
9363,airplane
9365,deer
9366,automobile
9368,frog
9369,bird
9371,deer
9372,cat
9373,automobile
9374,airplane
9375,horse
9376,airplane
9377,truck
9380,airplane
9381,automobile
9382,frog
9383,truck
9385,airplane
9386,airplane
9390,deer
9391,airplane
9393,automobile
9395,cat
9396,deer
9397,truck
9399,cat
9400,cat
9401,automobile
9402,airplane
9403,automobile
9405,bird
9409,bird
9410,horse
9412,automobile
9413,truck
9414,airplane
9415,frog
9417,frog
9418,airplane
9419,ship
9420,truck
9422,cat
9423,horse
9424,frog
9425,bird
9426,truck
9428,ship
9431,airplane
9432,frog
9433,truck
9435,truck
9436,airplane
9437,horse
9439,airplane
9441,bird
9442,deer
9443,automobile
9444,horse
9447,bird
9448,truck
9450,airplane
9452,horse
9454,horse
9455,horse
9456,bird
9457,horse
9460,automobile
9462,truck
9463,horse
9465,airplane
9466,ship
9467,truck
9469,frog
9470,ship
9472,airplane
9473,horse
9474,horse
9476,bird
9477,automobile
9478,frog
9479,automobile
9480,cat
9481,automobile
9482,frog
9483,frog
9484,ship
9485,bird
9486,cat
9487,horse
9488,truck
9490,cat
9493,horse
9494,airplane
9495,automobile
9496,airplane
9497,horse
9499,bird
9500,airplane
9501,deer
9502,truck
9503,deer
9504,bird
9505,horse
9510,automobile
9511,airplane
9512,truck
9513,airplane
9514,truck
9515,ship
9517,deer
9518,horse
9519,bird
9520,bird
9521,bird
9522,frog
9523,airplane
9526,airplane
9527,bird
9530,deer
9531,frog
9533,truck
9534,airplane
9536,automobile
9537,ship
9540,automobile
9541,ship
9542,truck
9543,airplane
9547,deer
9548,dog
9550,automobile
9551,deer
9554,bird
9555,frog
9556,ship
9557,bird
9558,truck
9559,bird
9561,horse
9562,automobile
9567,airplane
9569,deer
9571,cat
9572,horse
9574,truck
9575,cat
9579,automobile
9580,bird
9584,automobile
9585,automobile
9588,horse
9589,bird
9590,bird
9591,horse
9592,cat
9593,deer
9594,deer
9596,automobile
9597,airplane
9598,bird
9599,truck
9601,cat
9602,truck
9603,automobile
9604,bird
9605,airplane
9607,truck
9609,truck
9610,cat
9612,airplane
9613,cat
9614,cat
9615,airplane
9616,deer
9617,airplane
9618,ship
9620,airplane
9621,automobile
9622,horse
9624,ship
9625,cat
9627,truck
9628,ship
9629,horse
9632,bird
9633,cat
9636,bird
9638,horse
9640,bird
9641,horse
9645,ship
9646,ship
9647,automobile
9648,cat
9651,deer
9652,ship
9653,truck
9654,frog
9655,truck
9656,deer
9657,cat
9658,airplane
9659,automobile
9660,bird
9662,deer
9663,frog
9667,airplane
9668,cat
9669,automobile
9671,cat
9672,airplane
9673,horse
9674,truck
9676,ship
9677,truck
9679,bird
9681,deer
9684,truck
9685,ship
9686,deer
9688,airplane
9690,horse
9691,automobile
9692,deer
9693,ship
9695,cat
9697,airplane
9698,airplane
9700,ship
9701,cat
9702,truck
9703,cat
9705,truck
9706,truck
9710,frog
9712,horse
9713,bird
9715,airplane
9716,truck
9718,automobile
9719,airplane
9720,horse
9721,cat
9722,truck
9723,ship
9724,ship
9725,deer
9726,horse
9727,horse
9729,truck
9731,ship
9732,deer
9734,bird
9736,horse
9738,cat
9739,cat
9740,truck
9742,horse
9745,automobile
9746,automobile
9748,ship
9750,deer
9752,airplane
9755,automobile
9756,airplane
9758,bird
9759,frog
9760,airplane
9761,cat
9764,bird
9766,automobile
9767,automobile
9768,airplane
9769,horse
9770,frog
9772,deer
9775,automobile
9777,deer
9778,deer
9779,horse
9780,deer
9781,deer
9784,cat
9785,frog
9787,ship
9788,truck
9790,horse
9792,deer
9793,cat
9795,cat
9796,horse
9797,ship
9798,frog
9799,bird
9800,airplane
9801,airplane
9802,airplane
9806,horse
9807,automobile
9808,truck
9810,automobile
9811,truck
9813,truck
9814,airplane
9817,deer
9818,cat
9819,ship
9820,airplane
9821,frog
9822,horse
9823,automobile
9824,horse
9825,deer
9826,truck
9831,cat
9832,airplane
9835,horse
9837,horse
9839,frog
9840,frog
9841,deer
9842,cat
9843,cat
9844,truck
9845,ship
9847,cat
9848,frog
9849,deer
9850,automobile
9851,frog
9852,horse
9853,deer
9854,airplane
9858,automobile
9859,bird
9860,airplane
9861,airplane
9863,frog
9864,automobile
9866,cat
9869,airplane
9870,truck
9873,deer
9875,airplane
9877,bird
9881,truck
9882,airplane
9883,ship
9884,ship
9885,automobile
9886,deer
9887,truck
9888,deer
9889,deer
9890,automobile
9891,airplane
9892,horse
9893,cat
9894,truck
9896,airplane
9898,cat
9899,automobile
9901,bird
9902,frog
9903,truck
9905,cat
9906,airplane
9907,horse
9909,cat
9911,airplane
9912,truck
9913,cat
9916,deer
9920,truck
9921,airplane
9926,airplane
9928,cat
9931,cat
9933,automobile
9935,airplane
9937,truck
9939,automobile
9940,horse
9942,frog
9943,automobile
9945,cat
9946,airplane
9948,truck
9950,deer
9951,deer
9954,frog
9955,bird
9956,truck
9957,horse
9959,horse
9960,truck
9962,truck
9963,deer
9965,horse
9966,automobile
9967,airplane
9969,cat
9970,frog
9971,cat
9972,truck
9974,cat
9976,ship
9977,cat
9979,frog
9980,bird
9983,cat
9984,airplane
9985,airplane
9986,airplane
9989,automobile
9991,truck
9995,frog
9996,cat
9997,truck
9998,automobile
10000,dog
10004,ship
10005,ship
10006,cat
10007,deer
10009,airplane
10011,airplane
10012,cat
10013,frog
10016,deer
10017,ship
10018,cat
10020,frog
10021,airplane
10022,cat
10023,automobile
10024,deer
10025,airplane
10026,frog
10027,frog
10029,horse
10031,truck
10032,airplane
10038,horse
10039,truck
10040,automobile
10041,horse
10042,horse
10043,ship
10044,airplane
10045,cat
10046,horse
10048,horse
10049,cat
10051,airplane
10052,deer
10055,automobile
10057,truck
10059,frog
10060,deer
10062,airplane
10063,deer
10065,airplane
10066,ship
10067,cat
10068,deer
10070,ship
10071,cat
10072,truck
10074,horse
10075,automobile
10076,truck
10078,horse
10079,truck
10080,automobile
10081,truck
10082,horse
10084,bird
10085,horse
10087,deer
10089,ship
10091,automobile
10093,truck
10094,bird
10095,horse
10096,ship
10103,ship
10104,ship
10105,dog
10107,horse
10108,automobile
10109,frog
10113,automobile
10114,frog
10115,horse
10116,airplane
10117,deer
10119,truck
10122,horse
10124,truck
10125,airplane
10126,cat
10128,horse
10130,truck
10131,airplane
10132,deer
10133,horse
10134,automobile
10136,cat
10137,deer
10138,cat
10139,truck
10140,ship
10141,horse
10142,airplane
10143,ship
10144,cat
10145,truck
10146,automobile
10147,airplane
10148,ship
10149,airplane
10150,truck
10152,airplane
10154,automobile
10155,deer
10156,bird
10157,horse
10158,automobile
10159,horse
10160,airplane
10162,truck
10163,horse
10164,truck
10168,deer
10169,automobile
10170,automobile
10171,horse
10174,frog
10175,deer
10178,cat
10179,truck
10180,deer
10181,bird
10183,cat
10185,horse
10186,horse
10187,cat
10189,automobile
10190,cat
10191,automobile
10192,ship
10193,cat
10194,cat
10196,frog
10197,deer
10198,airplane
10199,truck
10201,frog
10203,airplane
10204,frog
10205,bird
10206,airplane
10208,deer
10209,truck
10210,cat
10211,deer
10213,airplane
10214,frog
10215,horse
10216,airplane
10217,horse
10218,bird
10219,frog
10220,truck
10221,frog
10225,deer
10226,horse
10227,horse
10228,frog
10232,truck
10233,horse
10235,ship
10236,horse
10237,automobile
10240,deer
10241,bird
10242,bird
10244,airplane
10246,ship
10247,truck
10248,deer
10250,automobile
10252,automobile
10253,truck
10255,cat
10258,truck
10260,horse
10262,truck
10263,deer
10265,deer
10266,airplane
10267,airplane
10268,airplane
10270,horse
10272,automobile
10274,frog
10275,horse
10276,airplane
10278,horse
10279,horse
10281,bird
10282,horse
10286,truck
10288,truck
10289,ship
10290,bird
10292,truck
10293,automobile
10294,cat
10296,horse
10297,deer
10298,airplane
10299,automobile
10300,deer
10301,deer
10302,airplane
10303,ship
10305,cat
10306,horse
10307,truck
10308,horse
10309,horse
10310,truck
10311,cat
10312,frog
10313,truck
10314,ship
10315,automobile
10317,truck
10318,ship
10322,cat
10323,cat
10324,airplane
10326,automobile
10327,airplane
10330,cat
10331,airplane
10332,truck
10333,airplane
10334,horse
10335,airplane
10337,ship
10338,ship
10339,airplane
10340,horse
10341,airplane
10343,truck
10344,airplane
10345,ship
10346,frog
10347,ship
10348,horse
10349,horse
10351,deer
10352,truck
10354,airplane
10355,ship
10356,airplane
10358,frog
10359,horse
10361,bird
10363,automobile
10364,automobile
10366,airplane
10369,horse
10371,automobile
10372,horse
10374,truck
10375,frog
10376,truck
10379,bird
10384,cat
10385,horse
10386,deer
10388,automobile
10389,truck
10391,truck
10392,bird
10393,deer
10394,automobile
10395,airplane
10396,ship
10397,bird
10400,airplane
10401,frog
10402,airplane
10403,ship
10404,automobile
10406,truck
10412,ship
10415,cat
10417,ship
10420,deer
10422,truck
10423,horse
10426,airplane
10429,bird
10432,frog
10434,bird
10436,horse
10437,bird
10438,ship
10439,bird
10441,bird
10442,cat
10443,ship
10445,frog
10449,truck
10450,horse
10453,cat
10456,airplane
10458,bird
10459,automobile
10460,horse
10461,frog
10462,bird
10463,cat
10465,cat
10466,horse
10468,truck
10469,cat
10471,airplane
10474,truck
10475,bird
10476,ship
10477,automobile
10478,deer
10479,deer
10481,bird
10482,horse
10484,ship
10485,dog
10487,airplane
10488,airplane
10489,cat
10490,deer
10491,horse
10494,airplane
10495,truck
10496,automobile
10497,horse
10498,truck
10500,airplane
10503,horse
10507,cat
10509,cat
10513,bird
10514,airplane
10517,airplane
10518,frog
10519,cat
10521,truck
10523,automobile
10524,truck
10525,ship
10527,airplane
10528,cat
10529,horse
10530,horse
10531,ship
10532,automobile
10534,truck
10535,cat
10537,deer
10538,ship
10539,horse
10540,deer
10541,horse
10546,airplane
10547,horse
10548,horse
10549,airplane
10553,horse
10554,airplane
10555,frog
10558,cat
10559,cat
10560,truck
10561,horse
10566,cat
10569,automobile
10570,automobile
10571,deer
10572,automobile
10574,horse
10575,airplane
10576,cat
10577,automobile
10578,airplane
10579,airplane
10580,frog
10581,horse
10582,truck
10584,horse
10585,horse
10586,ship
10588,cat
10590,airplane
10591,truck
10593,deer
10599,horse
10601,frog
10602,airplane
10603,horse
10605,deer
10606,deer
10608,airplane
10610,deer
10611,ship
10612,cat
10614,ship
10615,automobile
10616,deer
10617,bird
10618,airplane
10619,cat
10620,cat
10622,horse
10623,truck
10624,horse
10625,bird
10626,ship
10627,truck
10628,automobile
10629,bird
10631,automobile
10632,frog
10636,frog
10637,frog
10638,airplane
10641,deer
10643,automobile
10645,automobile
10646,ship
10651,airplane
10652,bird
10653,automobile
10655,deer
10656,automobile
10657,airplane
10659,truck
10660,truck
10661,bird
10662,deer
10663,truck
10667,horse
10668,airplane
10672,bird
10673,horse
10675,airplane
10676,airplane
10678,ship
10679,automobile
10680,automobile
10681,ship
10682,airplane
10684,bird
10685,horse
10686,horse
10687,airplane
10688,horse
10690,airplane
10691,airplane
10696,horse
10698,deer
10699,truck
10700,deer
10701,bird
10705,frog
10706,cat
10713,horse
10714,airplane
10715,automobile
10717,airplane
10718,truck
10721,deer
10724,truck
10726,bird
10727,dog
10728,horse
10729,deer
10730,airplane
10731,horse
10733,airplane
10734,frog
10735,horse
10736,horse
10737,deer
10739,frog
10740,dog
10742,airplane
10743,bird
10744,truck
10746,cat
10747,cat
10748,automobile
10749,automobile
10750,cat
10751,bird
10752,truck
10754,cat
10756,automobile
10758,frog
10762,airplane
10763,truck
10765,airplane
10766,deer
10768,bird
10770,truck
10771,cat
10777,airplane
10778,airplane
10779,horse
10780,horse
10782,truck
10783,airplane
10784,frog
10788,airplane
10789,cat
10790,horse
10791,automobile
10792,truck
10794,truck
10795,frog
10796,automobile
10797,airplane
10798,automobile
10799,airplane
10800,truck
10803,bird
10805,airplane
10807,truck
10808,bird
10809,deer
10810,cat
10812,airplane
10813,airplane
10814,horse
10815,cat
10816,frog
10817,horse
10818,ship
10819,horse
10820,automobile
10823,ship
10824,horse
10825,automobile
10826,cat
10828,truck
10830,truck
10831,truck
10833,automobile
10834,bird
10835,deer
10840,automobile
10841,ship
10842,frog
10846,truck
10847,automobile
10848,airplane
10849,ship
10851,truck
10853,horse
10854,truck
10855,cat
10856,airplane
10858,cat
10859,horse
10860,truck
10861,bird
10865,ship
10868,airplane
10870,cat
10871,cat
10872,horse
10873,airplane
10874,horse
10876,deer
10877,ship
10878,deer
10880,horse
10882,truck
10884,cat
10885,horse
10886,bird
10887,horse
10888,horse
10889,deer
10891,deer
10892,horse
10893,horse
10894,airplane
10895,truck
10896,automobile
10897,airplane
10899,bird
10900,truck
10902,bird
10903,automobile
10906,horse
10907,ship
10910,frog
10911,automobile
10912,airplane
10913,automobile
10914,deer
10916,truck
10917,horse
10918,ship
10921,frog
10923,frog
10927,bird
10929,ship
10930,cat
10931,truck
10932,cat
10933,horse
10935,truck
10936,bird
10941,bird
10942,truck
10943,cat
10944,truck
10945,bird
10947,frog
10948,deer
10949,cat
10950,cat
10952,deer
10953,airplane
10955,airplane
10956,airplane
10957,ship
10958,horse
10960,bird
10961,cat
10964,automobile
10967,deer
10968,cat
10970,automobile
10971,deer
10973,truck
10974,deer
10975,ship
10977,bird
10978,automobile
10982,cat
10983,deer
10984,truck
10988,airplane
10989,horse
10990,airplane
10991,airplane
10992,bird
10993,automobile
10994,cat
10995,horse
10997,truck
10998,ship
10999,horse
11000,cat
11001,automobile
11003,airplane
11004,bird
11007,bird
11008,automobile
11009,airplane
11010,frog
11011,ship
11012,cat
11015,airplane
11017,dog
11019,airplane
11020,horse
11021,deer
11022,deer
11023,airplane
11024,airplane
11026,cat
11027,cat
11028,ship
11030,airplane
11031,bird
11032,airplane
11034,deer
11036,bird
11038,automobile
11039,frog
11040,horse
11045,frog
11046,deer
11047,horse
11048,cat
11049,frog
11050,ship
11052,horse
11055,airplane
11056,cat
11057,airplane
11060,horse
11061,airplane
11064,ship
11065,deer
11068,cat
11069,horse
11071,frog
11074,airplane
11076,automobile
11077,airplane
11079,airplane
11080,cat
11081,airplane
11082,deer
11086,truck
11088,bird
11089,horse
11090,bird
11091,frog
11093,deer
11096,ship
11097,truck
11099,frog
11100,bird
11101,airplane
11104,cat
11105,truck
11106,cat
11108,airplane
11109,horse
11111,frog
11112,truck
11115,airplane
11118,ship
11119,deer
11120,cat
11123,airplane
11124,bird
11125,frog
11127,truck
11128,truck
11129,truck
11130,deer
11131,automobile
11132,cat
11134,automobile
11135,automobile
11136,frog
11137,horse
11138,bird
11139,deer
11140,truck
11141,truck
11145,frog
11147,horse
11148,frog
11149,ship
11150,ship
11152,airplane
11153,truck
11155,horse
11157,bird
11159,ship
11160,ship
11162,deer
11163,horse
11164,automobile
11168,horse
11169,bird
11170,airplane
11171,truck
11172,bird
11174,truck
11176,bird
11177,airplane
11179,airplane
11180,automobile
11182,frog
11183,frog
11184,cat
11185,truck
11186,dog
11188,bird
11189,cat
11191,deer
11193,cat
11194,bird
11196,cat
11197,automobile
11198,bird
11199,bird
11200,cat
11203,bird
11204,horse
11206,cat
11207,ship
11208,ship
11209,airplane
11210,deer
11211,truck
11212,cat
11213,frog
11214,truck
11215,horse
11216,frog
11217,airplane
11219,airplane
11220,frog
11221,bird
11223,cat
11225,airplane
11226,truck
11228,truck
11230,airplane
11231,truck
11233,truck
11234,frog
11235,cat
11237,cat
11238,airplane
11239,airplane
11240,frog
11241,airplane
11243,automobile
11244,automobile
11249,ship
11251,deer
11252,airplane
11255,deer
11256,airplane
11258,cat
11259,truck
11261,horse
11264,airplane
11265,automobile
11267,ship
11269,cat
11272,cat
11274,frog
11276,truck
11277,airplane
11278,ship
11279,horse
11281,airplane
11282,horse
11283,deer
11284,airplane
11285,horse
11289,bird
11290,horse
11293,truck
11294,cat
11295,cat
11296,bird
11297,truck
11298,airplane
11300,deer
11301,horse
11302,automobile
11303,airplane
11305,airplane
11306,airplane
11308,cat
11309,automobile
11311,frog
11312,truck
